ID;obs_date;default;split
25231713;2015-12-31;0;validation
25231713;2016-12-31;0;validation
25239226;2015-12-31;0;train
25239226;2016-12-31;0;train
25240791;2019-12-31;0;train
25240791;2020-12-31;0;train
25243873;2015-03-31;1;train
25244564;2015-03-31;1;test
25246827;2017-12-31;0;train
25246827;2018-12-31;0;train
25248249;2015-12-31;0;train
25248249;2016-12-31;0;train
25248249;2017-12-31;0;train
25252831;2018-12-31;0;train
25252831;2019-12-31;0;train
25252831;2020-12-31;0;train
25259636;2018-12-31;0;train
25259636;2019-12-31;0;train
25259636;2020-12-31;0;train
25259636;2021-12-31;1;train
25260771;2019-12-31;0;validation
25260771;2020-12-31;0;validation
25261632;2015-12-31;0;test
25261632;2016-12-31;0;test
25261632;2017-12-31;0;test
25261632;2018-12-31;0;test
25261632;2019-12-31;0;test
25261632;2020-12-31;0;test
25264568;2019-12-31;0;train
25264568;2020-12-31;0;train
25266575;2017-12-31;0;train
25266575;2018-12-31;0;train
25268181;2015-12-31;0;train
25268181;2016-12-31;0;train
25269362;2019-06-30;0;validation
25269362;2020-06-30;1;validation
25270792;2015-12-31;0;validation
25270792;2016-12-31;1;validation
25272651;2015-12-31;0;train
25272651;2016-12-31;0;train
25272651;2017-12-31;0;train
25272793;2016-12-31;0;validation
25272793;2017-12-31;0;validation
25272872;2018-12-31;0;test
25272872;2019-12-31;0;test
25274686;2016-12-31;0;validation
25274686;2017-12-31;0;validation
25274686;2018-12-31;0;validation
25276260;2017-12-31;0;train
25276260;2018-12-31;0;train
25276906;2017-12-31;0;train
25276906;2018-12-31;0;train
25280486;2015-12-31;1;train
25282955;2019-12-31;0;validation
25282955;2020-12-31;0;validation
25284010;2015-12-31;0;test
25285755;2018-12-31;0;train
25285755;2019-12-31;0;train
25288193;2015-12-31;0;train
25288193;2016-12-31;1;train
25298605;2015-12-31;1;test
25303533;2017-12-31;0;validation
25303533;2018-12-31;0;validation
25303652;2019-12-31;0;test
25303652;2020-12-31;0;test
25304722;2015-12-31;0;train
25304722;2016-12-31;0;train
25309166;2016-12-31;0;train
25309166;2017-12-31;0;train
25309166;2018-12-31;0;train
25309166;2019-12-31;0;train
25309166;2020-12-31;0;train
25309166;2021-12-31;0;train
25310562;2018-12-31;0;validation
25310562;2019-12-31;0;validation
25310562;2020-12-31;0;validation
25315924;2015-12-31;0;train
25315924;2017-12-31;0;train
25315924;2018-12-31;0;train
25317081;2016-12-31;0;train
25317081;2017-12-31;0;train
25317081;2018-12-31;0;train
25317081;2019-12-31;0;train
25317416;2017-12-31;0;test
25317416;2018-12-31;0;test
25321752;2015-12-31;0;train
25323025;2015-12-31;1;train
25324545;2015-12-31;0;validation
25324545;2016-12-31;0;validation
25325694;2015-12-31;0;validation
25325986;2015-12-31;0;test
25325986;2016-12-31;0;test
25326518;2015-12-31;0;train
25329628;2015-12-31;0;train
25329628;2016-12-31;0;train
25333131;2015-12-31;0;train
25333131;2016-12-31;0;train
25335151;2018-12-31;0;train
25335151;2019-12-31;0;train
25335151;2020-12-31;0;train
25335151;2021-12-31;0;train
25336570;2015-12-31;0;train
25336570;2016-12-31;0;train
25336570;2017-12-31;0;train
25336570;2018-12-31;0;train
25336570;2019-12-31;0;train
25336570;2020-12-31;1;train
25340933;2017-12-31;0;validation
25340933;2018-12-31;0;validation
25342860;2015-12-31;0;train
25342860;2016-12-31;0;train
25343015;2015-12-31;0;train
25343015;2016-12-31;0;train
25343015;2017-12-31;0;train
25345521;2015-12-31;0;train
25345521;2016-12-31;0;train
25345521;2017-12-31;0;train
25345521;2018-12-31;0;train
25345521;2019-12-31;0;train
25345521;2020-12-31;0;train
25346325;2015-12-31;1;test
25346350;2018-12-31;0;train
25346350;2019-12-31;0;train
25347928;2015-01-31;0;train
25350111;2015-12-31;0;train
25350111;2016-12-31;0;train
25350111;2017-12-31;1;train
25353867;2020-12-31;0;train
25353867;2021-12-31;0;train
25354418;2015-12-31;0;train
25354418;2016-12-31;0;train
25354418;2017-12-31;0;train
25357612;2015-12-31;1;train
25358599;2016-12-31;0;train
25358599;2017-12-31;0;train
25361148;2016-12-31;0;train
25361148;2017-12-31;1;train
25363380;2015-12-31;0;train
25363380;2016-12-31;0;train
25364834;2016-12-31;0;test
25364834;2017-12-31;0;test
25366371;2016-12-31;0;validation
25366371;2017-12-31;0;validation
25366371;2018-12-31;0;validation
25366613;2015-12-31;0;validation
25366613;2016-12-31;0;validation
25366613;2017-04-30;0;validation
25366613;2017-12-31;0;validation
25366613;2018-04-30;0;validation
25366613;2018-12-31;0;validation
25366613;2019-04-30;0;validation
25366613;2020-04-30;0;validation
25368157;2018-12-31;1;validation
25369673;2017-12-31;0;train
25369673;2018-12-31;0;train
25369673;2019-12-31;0;train
25369673;2020-12-31;0;train
25371748;2015-12-31;0;validation
25374356;2015-12-31;0;validation
25374356;2016-12-31;0;validation
25374356;2017-12-31;1;validation
25378127;2018-12-31;0;train
25378127;2019-12-31;0;train
25378127;2020-12-31;0;train
25378127;2021-12-31;0;train
25378673;2015-12-31;0;train
25378673;2016-12-31;0;train
25380215;2019-12-31;0;validation
25380215;2020-12-31;0;validation
25386446;2015-12-31;0;train
25386446;2016-12-31;0;train
25386446;2017-12-31;0;train
25389048;2015-12-31;0;validation
25389048;2016-12-31;0;validation
25391118;2017-12-31;1;train
25396792;2015-12-31;0;train
25396792;2016-12-31;0;train
25396792;2017-12-31;0;train
25396792;2018-12-31;0;train
25396792;2019-12-31;0;train
25396792;2020-12-31;0;train
25397385;2015-12-31;0;train
25397385;2016-12-31;0;train
25397385;2017-12-31;0;train
25397685;2015-12-31;0;train
25399609;2016-12-31;0;train
25399609;2017-12-31;0;train
25399609;2018-12-31;0;train
25399609;2019-12-31;0;train
25399609;2020-12-31;0;train
25399609;2021-12-31;0;train
25401711;2015-12-31;0;validation
25401711;2016-12-31;0;validation
25401723;2017-12-31;0;train
25401723;2018-12-31;0;train
25401723;2019-12-31;0;train
25401723;2020-12-31;0;train
25402159;2017-12-31;0;validation
25402159;2018-12-31;0;validation
25402159;2019-12-31;0;validation
25402159;2020-12-31;0;validation
25402826;2015-12-31;0;validation
25402826;2016-12-31;0;validation
25402970;2016-12-31;0;train
25402970;2017-12-31;0;train
25402970;2018-12-31;0;train
25403080;2016-12-31;0;train
25403080;2017-12-31;0;train
25403080;2020-12-31;0;train
25403080;2021-12-31;0;train
25405499;2016-12-31;0;train
25405499;2017-12-31;0;train
25405499;2018-12-31;0;train
25405499;2019-12-31;0;train
25405499;2020-12-31;0;train
25405499;2021-12-31;1;train
25406966;2015-09-30;0;train
25406966;2016-09-30;0;train
25406966;2017-09-30;0;train
25406966;2018-09-30;0;train
25407014;2015-12-31;0;validation
25407014;2016-12-31;0;validation
25407127;2015-12-31;0;validation
25407127;2016-12-31;0;validation
25407127;2017-12-31;0;validation
25408018;2020-12-31;0;train
25408018;2021-12-31;0;train
25409900;2016-12-31;0;train
25409900;2017-12-31;0;train
25412234;2015-12-31;0;train
25412453;2015-12-31;0;train
25412453;2016-12-31;0;train
25412453;2017-12-31;0;train
25412453;2018-12-31;0;train
25413544;2015-12-31;0;test
25413544;2016-12-31;0;test
25413544;2017-12-31;0;test
25413544;2018-12-31;1;test
25414564;2015-12-31;0;train
25414564;2019-12-31;0;train
25414564;2020-12-31;0;train
25414827;2016-12-31;0;train
25414827;2017-12-31;0;train
25414827;2018-12-31;0;train
25414827;2019-12-31;0;train
25416596;2017-06-30;0;validation
25416596;2018-06-30;0;validation
25416596;2019-06-30;1;validation
25416886;2016-12-31;0;validation
25416886;2017-12-31;0;validation
25416886;2018-12-31;0;validation
25417698;2015-12-31;0;train
25417698;2016-12-31;0;train
25417698;2017-12-31;0;train
25417698;2018-12-31;0;train
25417698;2019-12-31;0;train
25417698;2020-12-31;0;train
25418643;2016-12-31;0;train
25418643;2017-12-31;0;train
25422230;2019-12-31;0;train
25422230;2020-12-31;0;train
25425017;2015-12-31;0;train
25425017;2016-12-31;0;train
25428057;2019-12-31;0;train
25428057;2020-12-31;0;train
25428057;2021-12-31;0;train
25430591;2017-12-31;0;test
25430591;2018-12-31;0;test
25431659;2016-12-31;0;train
25431659;2017-12-31;0;train
25431659;2019-12-31;0;train
25431659;2020-12-31;0;train
25437668;2015-12-31;0;train
25437668;2016-12-31;0;train
25437668;2017-12-31;0;train
25437668;2018-12-31;0;train
25437668;2019-12-31;0;train
25437668;2020-12-31;1;train
25450965;2016-12-31;0;train
25450965;2017-12-31;0;train
25450965;2018-12-31;0;train
25450965;2019-12-31;0;train
25450965;2020-12-31;0;train
25450965;2021-12-31;0;train
25457452;2015-12-31;0;validation
25457452;2016-12-31;0;validation
25458221;2015-12-31;0;train
25458221;2016-12-31;0;train
25458221;2017-12-31;0;train
25458221;2018-12-31;0;train
25458221;2019-12-31;0;train
25458221;2020-12-31;0;train
25458221;2021-12-31;1;train
25458387;2020-12-31;0;train
25458387;2021-12-31;0;train
25459238;2015-12-31;1;test
25460715;2016-09-30;0;test
25460715;2017-09-30;0;test
25460813;2018-12-31;0;train
25464859;2017-12-31;0;train
25464859;2018-12-31;0;train
25472519;2015-12-31;1;train
25473488;2016-12-31;0;validation
25473488;2017-12-31;0;validation
25475746;2018-12-31;0;validation
25475746;2019-12-31;0;validation
25475746;2020-12-31;0;validation
25475870;2017-12-31;0;train
25475870;2018-12-31;0;train
25477352;2015-12-31;0;train
25477644;2018-12-31;0;train
25477644;2019-12-31;0;train
25477644;2020-12-31;0;train
25480400;2015-12-31;0;train
25480400;2016-12-31;0;train
25480400;2017-12-31;0;train
25480400;2018-12-31;0;train
25482918;2015-03-31;0;validation
25482918;2016-03-31;0;validation
25482918;2017-03-31;0;validation
25485847;2016-12-31;1;validation
25487324;2015-12-31;0;test
25489793;2018-12-31;0;train
25489793;2019-12-31;0;train
25489832;2015-12-31;0;train
25492461;2016-12-31;0;train
25492461;2017-12-31;0;train
25492533;2020-12-31;0;train
25492533;2021-12-31;0;train
25494410;2015-12-31;1;train
25498050;2015-12-31;0;test
25498802;2015-12-31;0;train
25499671;2016-12-31;0;train
25499671;2017-12-31;0;train
25499671;2018-12-31;0;train
25499671;2019-12-31;0;train
25499671;2020-12-31;0;train
25501183;2015-12-31;0;train
25506788;2019-12-31;1;train
25507270;2016-12-31;0;test
25507270;2017-12-31;0;test
25507341;2015-12-31;0;test
25507341;2016-12-31;0;test
25507341;2017-12-31;0;test
25507341;2018-12-31;0;test
25513063;2015-12-31;0;test
25514101;2016-12-31;0;train
25514101;2017-12-31;0;train
25515770;2017-12-31;0;train
25515770;2018-12-31;0;train
25515850;2015-12-31;1;test
25517614;2019-12-31;0;validation
25517614;2020-12-31;0;validation
25517614;2021-12-31;0;validation
25522780;2019-12-31;0;train
25523369;2015-12-31;0;validation
25523369;2016-12-31;0;validation
25523369;2017-12-31;0;validation
25523369;2018-12-31;0;validation
25523369;2019-12-31;0;validation
25523369;2020-12-31;0;validation
25524058;2015-12-31;0;test
25524058;2016-12-31;0;test
25524058;2017-12-31;0;test
25524887;2020-12-31;0;validation
25524887;2021-12-31;0;validation
25529973;2019-12-31;0;train
25529973;2020-12-31;0;train
25538235;2016-12-31;0;test
25538235;2017-12-31;0;test
25538972;2017-12-31;0;train
25538972;2018-12-31;0;train
25540501;2015-12-31;0;train
25543895;2016-10-31;0;validation
25543895;2017-10-31;0;validation
25550437;2015-12-31;0;train
25550437;2016-12-31;0;train
25550437;2017-12-31;0;train
25550842;2015-12-31;0;validation
25550842;2016-12-31;0;validation
25550842;2017-12-31;0;validation
25550842;2018-12-31;0;validation
25559006;2015-10-31;0;train
25559006;2016-10-31;0;train
25559006;2017-10-31;0;train
25559006;2018-10-31;0;train
25559006;2019-10-31;0;train
25559006;2020-10-31;0;train
25559452;2015-12-31;0;test
25559452;2016-12-31;0;test
25564757;2019-12-31;0;train
25564757;2020-12-31;0;train
25567914;2015-12-31;0;train
25567914;2016-12-31;1;train
25569515;2017-12-31;0;train
25569515;2018-12-31;0;train
25571343;2015-12-31;0;train
25571343;2016-12-31;0;train
25571343;2017-12-31;0;train
25571343;2018-12-31;0;train
25571343;2019-12-31;0;train
25571343;2020-12-31;0;train
25573360;2015-12-31;0;validation
25573360;2016-12-31;0;validation
25573360;2017-12-31;0;validation
25573360;2018-12-31;0;validation
25573360;2019-12-31;0;validation
25575428;2015-06-30;0;train
25575428;2016-06-30;0;train
25575428;2017-06-30;0;train
25575428;2018-06-30;0;train
25575428;2019-06-30;0;train
25575428;2020-06-30;0;train
25575428;2021-06-30;0;train
25577150;2015-12-31;0;train
25577150;2016-12-31;0;train
25577150;2017-12-31;0;train
25577150;2018-12-31;0;train
25577150;2019-12-31;0;train
25577150;2020-12-31;0;train
25577150;2021-12-31;0;train
25579024;2015-12-31;0;train
25579024;2016-12-31;0;train
25580303;2018-12-31;0;test
25580303;2019-12-31;0;test
25580303;2020-12-31;0;test
25580303;2021-12-31;0;test
25581208;2018-12-31;1;train
25581997;2017-12-31;0;train
25581997;2018-12-31;0;train
25581997;2019-12-31;0;train
25581997;2020-12-31;0;train
25582111;2015-12-31;0;train
25582111;2016-12-31;0;train
25582111;2017-12-31;0;train
25582111;2018-12-31;0;train
25582111;2019-12-31;0;train
25582111;2020-12-31;0;train
25582111;2021-12-31;0;train
25592543;2015-12-31;0;test
25592543;2016-12-31;0;test
25592543;2020-12-31;0;test
25592543;2021-12-31;0;test
25597704;2015-06-30;1;train
25604348;2015-12-31;0;validation
25604348;2016-12-31;0;validation
25604348;2017-12-31;1;validation
25609330;2015-12-31;0;validation
25613528;2015-12-31;0;train
25616300;2017-03-31;0;train
25616300;2018-03-31;0;train
25616713;2016-12-31;0;train
25616713;2017-12-31;0;train
25616713;2018-12-31;0;train
25616713;2019-12-31;0;train
25617722;2019-12-31;0;train
25617722;2020-12-31;0;train
25620119;2018-12-31;0;validation
25620119;2019-12-31;0;validation
25620119;2020-12-31;0;validation
25620119;2021-12-31;0;validation
25620412;2015-09-30;0;validation
25620412;2016-09-30;0;validation
25620412;2017-09-30;1;validation
25622643;2015-12-31;0;train
25625909;2016-12-31;0;test
25625909;2017-12-31;0;test
25625909;2018-12-31;0;test
25629293;2016-12-31;0;train
25632079;2015-12-31;0;test
25632079;2016-12-31;0;test
25632121;2017-12-31;0;train
25632121;2018-12-31;0;train
25632792;2015-12-31;0;train
25632792;2016-12-31;0;train
25632792;2017-12-31;0;train
25632792;2018-12-31;0;train
25632792;2019-12-31;0;train
25632792;2020-12-31;0;train
25633437;2017-12-31;0;test
25633437;2018-12-31;0;test
25633437;2019-12-31;0;test
25635519;2016-12-31;0;validation
25635519;2017-12-31;0;validation
25635519;2018-12-31;1;validation
25640726;2016-12-31;0;test
25644453;2018-12-31;0;test
25644453;2019-12-31;0;test
25646905;2020-12-31;0;train
25646905;2021-12-31;0;train
25647734;2015-12-31;0;validation
25647734;2016-12-31;0;validation
25647734;2017-12-31;0;validation
25647734;2018-12-31;0;validation
25649338;2016-12-31;0;train
25649338;2017-12-31;0;train
25649338;2018-12-31;0;train
25649389;2018-12-31;0;train
25649389;2019-12-31;0;train
25649389;2020-12-31;0;train
25650332;2018-12-31;0;train
25650332;2019-12-31;0;train
25650332;2020-12-31;0;train
25650332;2021-12-31;0;train
25651609;2015-12-31;0;train
25651609;2016-12-31;0;train
25651609;2017-12-31;0;train
25651957;2015-12-31;0;train
25651957;2016-12-31;0;train
25651957;2017-12-31;0;train
25652899;2015-12-31;0;train
25652899;2016-12-31;0;train
25652899;2017-12-31;1;train
25655629;2015-12-31;0;train
25655629;2016-12-31;0;train
25662441;2015-12-31;0;train
25662441;2016-12-31;0;train
25662441;2017-12-31;1;train
25662979;2015-12-31;0;train
25662979;2016-12-31;0;train
25667373;2016-12-31;0;train
25667373;2017-12-31;0;train
25667373;2018-12-31;0;train
25670813;2020-12-31;1;train
25683291;2015-12-31;0;train
25683291;2016-12-31;0;train
25684604;2017-12-31;0;train
25687895;2016-12-31;0;train
25687895;2017-12-31;1;train
25689333;2015-12-31;0;test
25693810;2018-12-31;0;test
25693810;2019-12-31;0;test
25694024;2015-12-31;0;validation
25694024;2016-12-31;0;validation
25694024;2017-02-28;0;validation
25694024;2017-12-31;0;validation
25694024;2018-02-28;0;validation
25694024;2018-12-31;0;validation
25694024;2019-02-28;0;validation
25694024;2019-12-31;0;validation
25694024;2020-02-29;0;validation
25694940;2018-01-31;0;train
25694940;2019-01-31;1;train
25695003;2015-12-31;0;train
25695003;2016-12-31;0;train
25695003;2017-12-31;0;train
25695003;2018-12-31;0;train
25695003;2019-12-31;0;train
25695003;2020-12-31;0;train
25695003;2021-12-31;0;train
25695151;2015-12-31;0;train
25695151;2016-12-31;1;train
25696088;2015-12-31;0;train
25696088;2016-12-31;0;train
25697469;2019-12-31;0;train
25697469;2020-12-31;0;train
25697486;2015-12-31;1;train
25698955;2015-12-31;0;train
25698955;2016-12-31;0;train
25698955;2017-12-31;0;train
25698955;2018-12-31;0;train
25698955;2019-12-31;0;train
25698955;2020-12-31;0;train
25700853;2015-12-31;0;test
25700853;2016-12-31;0;test
25707247;2015-12-31;0;train
25707671;2015-12-31;0;validation
25707671;2016-12-31;0;validation
25707671;2017-12-31;0;validation
25707671;2018-12-31;0;validation
25707671;2019-12-31;0;validation
25707671;2020-12-31;0;validation
25708044;2016-12-31;0;train
25708044;2017-12-31;0;train
25710013;2020-06-30;0;validation
25713782;2017-12-31;0;train
25713782;2018-12-31;0;train
25713782;2019-12-31;0;train
25717302;2015-12-31;1;validation
25717395;2015-12-31;0;train
25717395;2016-12-31;0;train
25717395;2018-12-31;0;train
25717395;2019-12-31;0;train
25717395;2020-12-31;0;train
25717395;2021-12-31;0;train
25720833;2015-12-31;0;train
25720833;2016-12-31;0;train
25720833;2017-12-31;0;train
25720833;2018-12-31;0;train
25721544;2015-12-31;1;train
25723252;2017-12-31;0;train
25723252;2018-12-31;0;train
25726461;2015-12-31;0;validation
25726461;2016-12-31;0;validation
25726461;2017-12-31;0;validation
25726461;2018-12-31;0;validation
25726461;2019-12-31;0;validation
25726461;2020-12-31;1;validation
25727794;2015-12-31;0;train
25727794;2017-12-31;0;train
25727794;2018-12-31;0;train
25728957;2015-12-31;0;validation
25728957;2016-12-31;0;validation
25728957;2017-12-31;0;validation
25728957;2018-12-31;0;validation
25728957;2019-12-31;0;validation
25729767;2015-08-31;0;train
25729767;2016-08-31;0;train
25729767;2017-08-31;0;train
25731883;2015-12-31;0;test
25731883;2016-12-31;0;test
25731883;2017-12-31;0;test
25731883;2018-12-31;0;test
25736280;2015-12-31;0;train
25736280;2016-12-31;0;train
25736280;2017-12-31;0;train
25736280;2018-12-31;0;train
25736280;2019-12-31;1;train
25737855;2016-12-31;0;train
25737855;2017-12-31;0;train
25739640;2017-12-31;0;train
25739640;2018-12-31;0;train
25739640;2019-12-31;0;train
25739640;2020-12-31;0;train
25739640;2021-12-31;0;train
25741168;2015-12-31;1;validation
25743416;2018-12-31;0;train
25746324;2021-06-30;0;test
25746884;2015-12-31;0;validation
25746884;2017-12-31;0;validation
25746884;2018-12-31;0;validation
25748842;2015-12-31;0;test
25748842;2016-12-31;0;test
25752913;2015-12-31;0;train
25752913;2016-12-31;0;train
25752913;2017-12-31;0;train
25752913;2018-12-31;0;train
25752913;2019-12-31;0;train
25752913;2020-12-31;0;train
25755612;2015-12-31;0;validation
25755612;2016-12-31;0;validation
25755612;2018-12-31;0;validation
25755612;2019-12-31;0;validation
25756795;2019-12-31;0;train
25756795;2020-12-31;0;train
25757420;2019-12-31;0;train
25757420;2020-12-31;0;train
25757420;2021-12-31;0;train
25759466;2017-12-31;0;test
25759466;2018-12-31;0;test
25759708;2016-12-31;0;train
25759708;2017-12-31;0;train
25759708;2018-12-31;0;train
25759708;2019-12-31;0;train
25761944;2017-12-31;0;train
25761944;2018-12-31;0;train
25761944;2019-12-31;0;train
25761944;2020-12-31;0;train
25763522;2016-12-31;0;train
25763522;2017-12-31;0;train
25768698;2020-12-31;0;validation
25768698;2021-12-31;0;validation
25770107;2015-12-31;0;validation
25774297;2015-12-31;0;test
25774297;2016-12-31;0;test
25778767;2016-12-31;0;validation
25778767;2017-12-31;0;validation
25780556;2015-12-31;0;train
25780556;2016-12-31;0;train
25780556;2017-12-31;0;train
25780556;2018-12-31;0;train
25780556;2019-12-31;0;train
25780556;2020-12-31;0;train
25780556;2021-12-31;0;train
25781018;2015-12-31;0;train
25782562;2015-12-31;0;test
25782562;2016-12-31;0;test
25782562;2017-12-31;0;test
25782562;2018-12-31;0;test
25784761;2015-12-31;1;train
25786870;2015-03-31;0;validation
25786870;2016-03-31;0;validation
25786870;2017-03-31;0;validation
25786870;2018-03-31;0;validation
25786870;2019-03-31;0;validation
25786870;2020-03-31;0;validation
25786870;2021-03-31;0;validation
25791154;2017-12-31;0;validation
25791154;2018-12-31;0;validation
25791154;2019-12-31;0;validation
25791154;2020-12-31;0;validation
25791276;2015-12-31;0;validation
25791276;2016-12-31;0;validation
25791276;2017-12-31;0;validation
25791583;2017-12-31;0;train
25791583;2018-12-31;0;train
25792673;2018-12-31;0;validation
25792673;2019-12-31;0;validation
25798193;2016-12-31;0;train
25798193;2017-12-31;0;train
25803858;2018-12-31;0;train
25803858;2019-12-31;0;train
25803858;2020-12-31;0;train
25803858;2021-12-31;0;train
25804695;2015-12-31;0;train
25804695;2016-12-31;0;train
25809576;2015-09-30;0;train
25809576;2016-09-30;0;train
25809576;2017-09-30;1;train
25809584;2015-12-31;0;train
25815383;2015-12-31;0;train
25819777;2015-12-31;0;train
25819777;2016-12-31;0;train
25820209;2015-12-31;0;train
25822306;2019-12-31;0;test
25822306;2020-12-31;0;test
25822837;2018-12-31;0;train
25822837;2019-12-31;0;train
25822837;2020-12-31;0;train
25822880;2018-12-31;0;train
25822880;2019-12-31;0;train
25823152;2016-12-30;1;validation
25823365;2015-12-31;0;train
25827125;2019-12-31;0;train
25829078;2019-03-31;0;train
25829078;2020-03-31;0;train
25829078;2021-03-31;0;train
25829756;2016-12-31;0;train
25829756;2017-12-31;0;train
25829756;2018-12-31;0;train
25829756;2019-12-31;0;train
25831949;2019-12-31;0;test
25831949;2020-12-31;0;test
25832610;2015-12-31;0;train
25832610;2016-12-31;0;train
25832610;2017-12-31;0;train
25832610;2018-12-31;0;train
25832610;2019-12-31;0;train
25832610;2020-12-31;0;train
25833685;2017-12-31;1;train
25833831;2015-12-31;1;validation
25834316;2016-12-31;0;train
25834316;2017-12-31;0;train
25835781;2018-12-31;0;train
25835781;2019-12-31;0;train
25835781;2020-12-31;0;train
25835781;2021-12-31;0;train
25837139;2015-12-31;0;validation
25837446;2015-06-30;0;validation
25837446;2016-06-30;1;validation
25839689;2015-12-31;0;validation
25839689;2016-12-31;1;validation
25847253;2018-12-31;0;train
25847253;2019-12-31;0;train
25847498;2016-12-31;0;train
25847498;2017-12-31;0;train
25847498;2018-12-31;0;train
25847498;2019-12-31;0;train
25848373;2015-12-31;1;train
25849328;2016-12-31;0;train
25849328;2017-12-31;0;train
25849328;2018-12-31;0;train
25849328;2019-12-31;0;train
25849328;2020-12-31;0;train
25849328;2021-12-31;0;train
25849915;2018-12-31;0;train
25849915;2019-12-31;0;train
25851523;2015-12-31;0;train
25851523;2016-12-31;0;train
25851523;2017-12-31;0;train
25853072;2015-12-31;1;train
25858535;2017-12-31;0;train
25858535;2018-12-31;0;train
25858535;2019-12-31;0;train
25858535;2020-12-31;0;train
25858535;2021-12-31;0;train
25859671;2018-12-31;0;train
25859671;2019-12-31;0;train
25861379;2015-12-31;0;validation
25861379;2016-12-31;0;validation
25861379;2017-12-31;0;validation
25861379;2018-12-31;0;validation
25861379;2019-12-31;0;validation
25866727;2017-12-31;0;train
25866727;2018-12-31;0;train
25867841;2015-07-31;0;test
25867841;2016-07-31;0;test
25867841;2017-07-31;0;test
25867841;2018-07-31;0;test
25867841;2019-07-31;0;test
25867841;2020-07-31;0;test
25869277;2019-12-31;0;train
25869277;2020-12-31;0;train
25869277;2021-12-31;0;train
25870483;2018-12-31;0;train
25870483;2019-12-31;0;train
25870483;2020-12-31;1;train
25871507;2016-12-31;0;train
25871507;2017-12-31;0;train
25871507;2018-12-31;0;train
25871507;2019-12-31;0;train
25871507;2020-12-31;0;train
25871507;2021-12-31;0;train
25873749;2015-12-31;0;train
25873749;2016-12-31;0;train
25873749;2017-12-31;0;train
25873749;2018-12-31;1;train
25879030;2019-12-31;0;train
25879030;2020-12-31;0;train
25880695;2015-12-31;0;train
25880695;2016-12-31;1;train
25883021;2015-12-31;0;test
25883021;2016-12-31;1;test
25884740;2015-12-31;1;train
25888774;2018-12-31;1;test
25891229;2015-12-31;0;train
25891229;2016-12-31;0;train
25891229;2017-12-31;0;train
25891229;2018-12-31;0;train
25891229;2020-12-31;0;train
25891229;2021-12-31;0;train
25892412;2020-12-31;0;train
25892412;2021-12-31;0;train
25892447;2017-12-31;0;validation
25892447;2018-12-31;0;validation
25892589;2019-12-31;0;validation
25893603;2021-12-31;0;train
25894824;2015-12-31;0;train
25894824;2016-12-31;0;train
25895303;2015-12-31;1;test
25898019;2015-12-31;1;validation
25899666;2019-12-31;0;test
25899666;2020-12-31;1;test
25900981;2019-12-31;0;test
25900981;2020-12-31;0;test
25900981;2021-12-31;0;test
25901710;2015-12-31;0;train
25906568;2015-12-31;0;train
25906568;2016-12-31;0;train
25906568;2017-12-31;0;train
25906989;2019-12-31;0;train
25906989;2020-12-31;0;train
25907704;2018-12-31;1;validation
25908784;2015-12-31;0;train
25908784;2016-12-31;0;train
25908784;2017-12-31;0;train
25908784;2018-12-31;0;train
25908784;2019-12-31;0;train
25914228;2017-12-31;0;train
25914228;2018-12-31;0;train
25916860;2015-12-31;0;train
25916860;2016-12-31;1;train
25919683;2015-12-31;0;validation
25919990;2015-12-31;1;train
25920867;2017-12-31;1;test
25924469;2017-11-29;0;validation
25924469;2017-12-31;0;validation
25924469;2018-11-29;0;validation
25924469;2018-12-31;0;validation
25924473;2015-12-31;0;train
25924473;2016-12-31;0;train
25931741;2016-12-31;0;train
25931741;2017-12-31;0;train
25933601;2018-12-31;0;train
25933601;2019-12-31;0;train
25934465;2015-12-31;0;train
25934465;2016-12-31;0;train
25934835;2015-12-31;0;validation
25934867;2015-12-31;0;test
25934867;2016-12-31;0;test
25934867;2017-12-31;0;test
25935545;2018-12-31;0;train
25935545;2019-12-31;0;train
25938066;2017-12-31;0;train
25938066;2018-12-31;0;train
25941536;2015-12-31;0;train
25941536;2016-12-31;1;train
25942500;2017-12-31;0;train
25942500;2018-12-31;0;train
25942500;2019-12-31;0;train
25942500;2020-12-31;0;train
25942920;2015-12-31;0;test
25942920;2016-12-31;1;test
25944761;2015-12-31;0;train
25944761;2016-12-31;0;train
25945703;2015-12-31;0;validation
25946170;2018-12-31;0;train
25946170;2019-12-31;0;train
25946170;2020-12-31;0;train
25946552;2015-12-31;0;test
25946552;2016-12-31;0;test
25946552;2017-12-31;0;test
25946552;2018-12-31;0;test
25946552;2019-12-31;0;test
25947459;2015-12-31;0;train
25947459;2016-12-31;0;train
25947459;2017-12-31;0;train
25947459;2018-12-31;0;train
25947459;2019-12-31;0;train
25947459;2020-12-31;0;train
25949140;2016-12-31;0;train
25949140;2017-12-31;0;train
25949140;2019-12-31;0;train
25949140;2020-12-31;0;train
25952536;2017-12-31;0;train
25952536;2018-12-31;0;train
25955114;2019-12-31;0;train
25955114;2020-12-31;0;train
25955114;2021-12-31;0;train
25962399;2019-12-31;0;test
25962399;2020-12-31;0;test
25963011;2017-12-31;0;test
25963011;2018-12-31;0;test
25963656;2015-12-31;0;train
25963656;2016-12-31;0;train
25963656;2017-12-31;0;train
25963656;2018-12-31;0;train
25963656;2019-12-31;0;train
25963656;2020-12-31;0;train
